,market,name,description,displayAddress,street,city,state,zipCode,timezone,latitude,longitude,averageRating,ratingCount,priceRange,imageUrl,asapDeliveryAvailable,asapDeliveryTimeMinutes,pickupAvailable,asapPickupAvailable,asapPickupMinutes
1753,"Houston, TX",Palios Pizza,"$$ • Sandwiches, Italian","1450 W Grand Pkwy S, Katy, TX 77494, USA",1450 West Grand Parkway South,Katy,TX,77494.0,US/Central,29.7584667,-95.7782749,4.78947401046753,38,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/662bd079-80fa-4dd0-9d7a-58a099c8f19f.jpg",True,33,True,False,24
1754,"Houston, TX",Hunan Garden,"$$ • Chinese, Chicken","3154 N Fry Rd, Katy, TX 77449, USA",3154 North Fry Road,Katy,TX,77449.0,US/Central,29.8163376,-95.7196578,4.58542108535767,439,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/647834db-9e9a-4f49-a4e5-4b7d740b1a6a.png",True,44,False,False,18
1755,"Houston, TX",Russos NY Pizzeria Westgreen (Katy),"$$ • Italian, Pizza","20900 Katy Fwy #L, Katy, TX 77449, USA",20900 Katy Freeway,Katy,TX,77449.0,US/Central,29.7871659723192,-95.7342664172904,4.62841796875,4645,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3b2a17e6-1e5c-4b01-a3ad-ae73640a003e.png",True,42,True,False,23
1757,"Houston, TX",Black Rock Coffee Bar,"$$ • Coffee, Coffee & Tea","1420 W Grand Pkwy S #100, Katy, TX 77494, USA",1420 West Grand Parkway South,Katy,TX,77494.0,US/Central,29.7600665,-95.7769959,4.82205009460449,1034,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/927a901e-0f7d-43b6-a5ba-bce29c7a75d8.png",True,34,True,True,16
1758,"Houston, TX",Project Pollo,"$$ • Chicken, Burgers","514 Mason Rd, Katy, TX 77450, USA",514 Mason Road,Katy,TX,77450.0,US/Central,29.7761657,-95.7522409,4.44444417953491,63,$$,,True,45,True,False,19
1759,"Houston, TX",Sushi Hana,"$$ • Vegetarian Friendly, Fried Rice","5610 Grand Pkwy #300, Richmond, TX 77406",5610 Grand Parkway,Richmond,TX,77406.0,US/Central,29.692272,-95.772392,4.71895313262939,4775,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Sushi_Hana_.png",True,47,True,False,23
1760,"Houston, TX",Louisiana Famous Fried Chicken And Seafood,"$$ • Fried Chicken, Seafood","3716 Greenhouse Rd, Houston, TX 77084, USA",3716 Greenhouse Road,Houston,TX,77084.0,US/Central,29.8258079,-95.7033113,4.22222185134888,18,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/89793b75-14e3-4377-a85f-3fa509303a78.cover_Louisiana Famous Fried",True,44,True,True,21
1762,"Houston, TX",Sushi Sakura,"$$ • Sushi, Asian","24711 Katy Fwy #500, Katy, TX 77494, USA",24711 Katy Freeway,Katy,TX,77494.0,US/Central,29.78453738,-95.79845037,4.68335390090942,799,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/eff2e803-ee18-46e8-b5d3-4b0ffda7a173.png",True,30,True,False,19
1763,"Houston, TX",Crafted Kitchen and Taps,"$$ • Bar and Grill, Chicken","1443 FM 1463, Katy, TX 77494, USA",1443 Farm to Market 1463,Katy,TX,77494.0,US/Central,29.7650361,-95.840548,4.59643316268921,897,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5e59262f-2253-49ff-93cb-96605e9594d4.png",True,28,True,False,14
1764,"Houston, TX",Vietsoul,"$$ • Vietnamese, Pho","Wingstop, 7035 West Grand Parkway South, Richmond, TX 77407, USA",7035 West Grand Parkway South,Richmond,TX,77407.0,US/Central,29.6742865,-95.7536401,4.74869918823242,2113,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/975650be-f136-45d0-803e-3f9dabae62e5.png",True,39,True,False,14
1765,"Houston, TX",Hunan Kitchen Chinese Cuisine,"$$ • Asian Food, Asian","Hunan Kitchen Chinese Cuisine 湘厨, 20702 Katy Fwy S, Katy, TX 77449, USA",20702 Katy Freeway,Katy,TX,77449.0,US/Central,29.7860359,-95.7305521,4.52784490585327,413,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/31bbaff9-b477-40f6-bf4d-fa980e9b76e8.png",True,39,True,True,18
1766,"Houston, TX",El Rancho Mexican Restaurant,"$$ • Mexican, Takeout","17754 Katy Fwy, Houston, TX 77094, USA",17754 Katy Freeway,Houston,TX,77094.0,US/Central,29.785918,-95.686301,4.65346479415894,1616,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/2206531b-a374-40e1-8471-b56f6e35d4bf.png",True,39,True,False,21
1767,"Houston, TX",Essentials Kitchen,"$$ • Caterers, Takeout","2731 FM 1463, Katy, TX 77494, USA",2731 Farm to Market 1463,Katy,TX,77494.0,US/Central,29.7510698,-95.8507978,4.76815605163574,358,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/6af80c38-257c-4798-8524-dcd0973e31f5.png",True,44,True,False,21
1768,"Houston, TX",Kizuki Ramen & Izakaya,"$$ • Soup, Lunch","23220 Grand Cir Blvd, Katy, TX 77449, USA",23220 Grand Circle Boulevard,Katy,TX,77449.0,US/Central,29.7883597,-95.7724086,4.85057497024536,87,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/110f193f-de60-444a-a261-c9aa009d63fc.png",True,29,True,False,2
1770,"Houston, TX",Tastee Buddies,"$$ • Sandwiches, Cheesesteaks","Tastee Buddies, 3427 N Fry Rd, Katy, TX 77449, USA",3427 North Fry Road,Katy,TX,77449.0,US/Central,29.8215908,-95.7206244,4.69534111022949,279,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e1cb440e-6821-45c0-8ae9-879195d44113.png",True,38,True,False,19
1772,"Houston, TX",Famous Wok,"$$ • Chinese, Chicken","27650 TX-249, Tomball, TX 77375, USA",27650 Texas 249,Tomball,TX,77375.0,US/Central,30.0756321,-95.625424,4.3041729927063,2492,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8fd5eb22-c0c1-48b1-a430-b125f0ebbcff.png",True,43,True,False,15
1774,"Houston, TX",Main Squeeze Juice Co.,"$$ • Juice Bars & Smoothies, Vegan","16734 House & Hahl Rd, Cypress, TX 77433, USA",16734 House & Hahl Road,Cypress,TX,77433.0,US/Central,29.9610312,-95.7113709,4.70588207244873,170,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/MainSqueezeJuiceCo682577494.png",True,25,True,True,12
1775,"Houston, TX",Rock N Roll Sushi & Hibachi,"$$ • Nigiri, Asian","12361 Barker Cypress Rd #900, Cypress, TX 77429, USA",12361 Barker Cypress Road,Cypress,TX,77429.0,US/Central,29.9586434,-95.6725021,4.59310293197632,145,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/520f90ca-1201-4f97-8fa8-d02b46590bf2.png",True,29,True,True,4
1776,"Houston, TX",Tea Bear Teahouse,"$$ • Takeout, Pickup","16341 Mueschke Rd, Cypress, TX 77433, USA",16341 Mueschke Road,Cypress,TX,77433.0,US/Central,30.0121358,-95.7253939,4.80543613433838,699,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/01781f62-9dbe-4a29-9f06-e8dfeb771c7d.png",True,37,True,False,25
1777,"Houston, TX",The Bayou Cajun Cafe (formerly Cajun Town Cafe),"$$ • Dessert, Milk Tea","9803 Spring Cypress Rd, Houston, TX 77070, USA",9803 Spring Cypress Road,Houston,TX,77070.0,US/Central,30.0217509,-95.5708759,4.58275413513184,1438,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/c99f5772-27da-4bd5-911d-7640fe898921.png",True,38,True,False,15
1778,"Houston, TX",pupusas/taqueria,"$$ • Mexican, Quesadillas","9811 Spring Cypress Rd, Houston, TX 77070, USA",9811 Spring Cypress Road,Houston,TX,77070.0,US/Central,30.0215685,-95.5715167,4.31506776809692,146,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5cd1282b-9c34-4850-8346-eba089bfe1e0.jpg",True,42,True,True,17
1779,"Houston, TX",Villa Pizza,"$$ • Italian, Pizza","29300 Hempstead Rd #989, Cypress, TX 77433, USA",29300 Hempstead Road,Cypress,TX,77433.0,US/Central,29.9967069,-95.7573305,3.65909099578857,88,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Villa_Pizza_Logo.png",True,46,True,True,25
1781,"Houston, TX",Yummie,"$$ • Lunch, Vietnamese","10211 Cypresswood Dr, Houston, TX 77070, USA",10211 Cypresswood Drive,Houston,TX,77070.0,US/Central,29.978138,-95.570769,4.77487277984619,1377,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ed6c8ba7-8206-40c1-bf87-91078137f8f5.png",True,35,True,False,13
1782,"Houston, TX",The Annex Crafthouse,"$$ • Southern, Comfort Food","122 A Vintage Park Blvd, Houston, TX 77070, USA",122 A Vintage Park Boulevard,Houston,TX,77070.0,US/Central,29.9952211,-95.5712514,4.56612491607666,431,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/279456b7-523c-42a9-a3b8-c7be566595f3.png",True,45,True,False,26
1783,"Houston, TX",JoeOne Hibachi Go,"$$ • Yakisoba, Fried Rice","15626 Cypress Rosehill Rd #400, Cypress, TX 77429, USA",15626 Cypress Rosehill Road,Cypress,TX,77429.0,US/Central,29.9968376,-95.698195,4.87455177307129,279,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/1aab6472-b8ff-4fc2-b75e-19d6ed2d22e1.JPG",True,24,True,True,13
1784,"Houston, TX",Puer Taiwan Tea & Coffee,"$$ • Juice Bars & Smoothies, Bubble Tea","6871 N Fry Rd Suite 114, Katy, TX 77449, USA",6871 North Fry Road,Katy,TX,77449.0,US/Central,29.8781463,-95.7246377,4.74234008789063,718,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/52011293-31d0-48a5-8151-2542e5560cfc.png",True,36,True,True,12
1785,"Houston, TX",Creekwood Grill,"$$ • Bar and Grill, Burgers","12710 Telge Rd, Cypress, TX 77429, USA",12710 Telge Road,Cypress,TX,77429.0,US/Central,29.9606882,-95.6497797,4.65625905990601,3491,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9daffe7c-0fcb-4324-be6d-79923757093b.png",True,31,True,True,16
1786,"Houston, TX",Crafty Crab,$$ • Seafood,"17460 Northwest Fwy, Houston, TX 77040, USA",17460 Northwest Freeway,Houston,TX,77040.0,US/Central,29.8915044,-95.5833079,4.49544191360474,1865,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/crafty_crab_logo.png",True,39,True,True,16
1787,"Houston, TX",Bombshells Restaurant & Bar,"$$ • Dinner, Sandwiches","Bombshells, 24628 TX-249, Tomball, TX 77375, USA",24628 Texas 249,Tomball,TX,77375.0,US/Central,30.0398951,-95.6052646,4.33072519302368,1406,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/doordashapp_logo_bombshells_230x230.png",True,46,True,True,21
1788,"Houston, TX",Möge Tee,"$$ • Milk Tea, Fruit Tea","29040 US-290, Cypress, TX 77433, USA",29040 U.S. 290,Cypress,TX,77433.0,US/Central,29.9953206,-95.7522676,4.84020614624023,194,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/a855b467-5cfb-4538-bfcd-358ec0db3321.png",True,30,True,True,7
1789,"Houston, TX",Aguirre's Tex-Mex,"$$ • Beer, Mexican","6166 Hwy 6 N, Houston, TX 77084, USA",6166 Highway 6 North,Houston,TX,77084.0,US/Central,29.8696415,-95.6447364,4.63741397857666,4239,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/0771464b-5625-40d2-90f0-50f7986d4422.png",True,39,True,False,19
1790,"Houston, TX",Los Tacos Gerardo,"$$ • Enchiladas, Fajitas","17702 Kieth Harrow Blvd, Houston, TX 77084, USA",17702 Kieth Harrow Boulevard,Houston,TX,77084.0,US/Central,29.8494663,-95.6686592,4.38095188140869,21,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/2347a9a3-d094-4455-9149-ec324ef53e98.jpg",True,39,True,True,17
1791,"Houston, TX",Wings 'N More,"$$ • Chicken Wings, Pickup","Wings N More, 8400 Hwy 6 N, Houston, TX 77095, USA",8400 Highway 6 North,Houston,TX,77095.0,US/Central,29.8993965,-95.6352951,4.16953611373901,3020,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Big_City_Wings.jpg",True,37,True,True,23
1792,"Houston, TX",Dog Haus,"$$ • American, Burgers","8422 Hwy 6 N, Houston, TX 77095, USA",8422 Highway 6 North,Houston,TX,77095.0,US/Central,29.900458,-95.6345259,4.6764030456543,1301,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/0ce6f46f-73d4-478d-a8b0-f245d8340eae.png",True,35,True,True,22
1793,"Houston, TX",New Tapioca Master,"$$ • Coffee & Tea, Smoothies","12303 Jones Rd, Houston, TX 77070, USA",12303 Jones Road,Houston,TX,77070.0,US/Central,29.952802,-95.5854007,4.8070502281189,539,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/58407648-5c48-4c98-be0a-beb289fc3c09.png",True,37,True,False,12
1794,"Houston, TX",Galiana's Tex Mex & Agave Bar,"$$ • Margarita, Ceviche","24110 Northwest Fwy, Cypress, TX 77429, USA",24110 Northwest Freeway,Cypress,TX,77429.0,US/Central,29.9531146,-95.6708302,4.50986289978027,1977,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/230x230_Galianas_TM_logo.jpg",True,31,True,True,22
1795,"Houston, TX",Sleek Creperie & Cafe,"$$ • Cafe, Dessert","Sleek Creperie, 28610 US-290, Cypress, TX 77433, USA",28610 U.S. 290,Cypress,TX,77433.0,US/Central,29.9932297,-95.7461939,4.830735206604,898,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7acc5e56-6375-4e14-bd78-96ff2c81708c.png",True,30,True,True,13
1796,"Houston, TX",French Quarter Cajun Seafood,"$$ • Takeout, Fried Chicken","7099 Hwy 6 N, Houston, TX 77095, USA",7099 Highway 6 North,Houston,TX,77095.0,US/Central,29.882503,-95.6458696,4.43005323410034,3181,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/d080f673-5bc6-414c-8d7a-866ffc5c77ea.png",True,42,True,True,13
1797,"Houston, TX",Suzybeez Bakery,"$$ • Takeout, Pickup","13802 Fleur De Lis Blvd, Cypress, TX 77429, USA",13802 Fleur De Lis Boulevard,Cypress,TX,77429.0,US/Central,29.9389348,-95.629471,4.76971578598022,317,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e86b5e07-f6b2-4440-b74b-ac1ebf9ed257.png",True,31,True,True,9
1798,"Houston, TX",Groovy Island Pizza Co.,"$$ • Italian, Pizza","16206 Spring Cypress Rd, Cypress, TX 77429, USA",16206 Spring Cypress Road,Cypress,TX,77429.0,US/Central,29.9782983,-95.6721523,0.0,0,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/162a7b54-ff94-419e-9a49-3153d2e0424d._Sqaure",True,32,True,False,14
1799,"Houston, TX",Vietsubs & Boba Tea,"$$ • Bubble Tea, Takeout","Vietsubs, 10919 Louetta Rd Ste 540 Houston, TX 77070-1710 United States",,Houston,TX,77070.0,US/Central,29.9959458,-95.5756972,4.81673908233643,693,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/48d20bf1-c5fd-49ad-9977-8afd5f09ee25.png",True,38,True,True,13
1800,"Houston, TX",Pho Town,"$ • Noodles, Lunch","Pho Town, 10931 Jones Rd, Houston, TX 77065, USA",10931 Jones Road,Houston,TX,77065.0,US/Central,29.931183,-95.586886,4.67685890197754,1439,$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/dde57ecb-c079-4495-b851-7210b967b8d7.png",True,39,True,False,19
1802,"Houston, TX",Fat Tuesday,"$$ • Bar, Pizza","6841 N Fry Rd, Katy, TX 77449, USA",6841 North Fry Road,Katy,TX,77449.0,US/Central,29.8760686,-95.7240999,4.69767379760742,86,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/597308c4-95d2-4174-9acd-806f6e1d3bbc.jpg",True,36,True,True,4
1803,"Houston, TX",The Pancake Kitchen by Cracker Barrel,"$$ • Pancakes, Dessert","27040 Northwest Fwy, Cypress, TX 77429, USA",27040 Northwest Freeway,Cypress,TX,77429.0,US/Central,29.9795541,-95.7155451,4.42857122421265,7,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7628b986-108f-4d51-9155-84bf62d8df7c.jpg",True,36,True,False,18
1804,"Houston, TX",7Friday Sushi,"$$ • Sushi, Japanese","18121 Tuckerton Rd, Houston, TX 77095, USA",18121 Tuckerton Road,Houston,TX,77095.0,US/Central,29.920113,-95.6897646,4.93023300170898,43,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3cc7bb07-fb60-4729-a7e4-f9298a7de981.jpg",True,32,True,True,14
1805,"Houston, TX",El Nautico,"$$ • Mexican, Seafood","17310 Farm to Market Rd 529, Houston, TX 77095, USA",17310 Farm to Market Road 529,Houston,TX,77095.0,US/Central,29.8798168,-95.6705701,5.0,4,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/33f55900-5fb1-426b-8e1d-7edcb156663f.jpg",True,40,True,False,21
1807,"Houston, TX",Saigon Basil,"$$ • Pickup, Takeout","8710 Grand Mission Blvd Ste L, Richmond, TX 77407, USA",8710 Grand Mission Boulevard,Richmond,TX,77407.0,US/Central,29.6825834,-95.7161208,4.73719596862793,1933,$$,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/saigon.jpg",True,38,True,True,14
